Id,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
1422,61,56,73,72,80,46,55,61,90,36,49,66,74,64,35,43
2113,73,71,17,20,21,78,69,69,90,52,57,55,70,74,77,34
5242,66,52,67,65,73,65,69,63,81,58,58,75,62,68,36,54
13785,63,62,15,24,16,79,79,59,56,88,87,82,49,57,65,43
10197,66,67,21,25,25,76,78,72,68,67,75,68,53,64,59,51
14087,41,36,60,56,64,71,65,66,73,66,71,80,56,41,28,25
13351,64,61,39,44,33,68,71,48,56,66,70,46,44,62,47,58
1796,76,79,27,26,52,84,83,72,64,74,80,73,58,75,72,59
3290,40,42,75,75,72,48,53,66,86,62,32,34,78,40,23,27
1932,67,51,76,78,76,66,66,74,74,54,63,67,71,65,52,41
11184,64,60,17,24,24,69,68,67,67,71,71,56,56,63,69,45
1308,74,65,71,75,81,66,66,87,76,69,62,79,71,75,59,43
4538,65,62,36,37,45,48,51,49,80,61,63,78,81,71,74,62
197,83,80,57,57,65,77,76,88,70,58,74,65,70,75,79,46
3913,70,73,32,25,31,90,93,77,75,67,78,72,67,74,66,39
14971,63,59,52,52,56,79,85,59,49,63,77,74,53,56,51,56
1337,80,82,29,27,40,91,90,66,44,92,93,72,49,73,66,72
8082,72,72,25,29,19,80,81,70,59,56,77,33,43,70,54,37
2477,69,75,44,41,43,66,76,69,87,44,56,56,72,77,72,34
1186,80,67,69,73,80,55,55,60,73,73,63,70,70,75,68,59
1187,76,78,77,80,69,77,77,79,72,68,73,77,68,79,58,54
499,18,15,16,13,20,50,51,34,66,55,52,68,11,20,10,11
10382,67,68,34,35,22,88,77,63,57,76,75,34,43,70,61,59
3519,12,13,17,13,12,48,45,32,67,40,34,63,12,21,9,7
14092,57,60,50,51,46,70,73,82,47,74,75,69,43,64,40,41
14179,63,64,28,36,24,66,67,46,48,74,72,47,50,66,63,47
4809,71,70,33,30,30,74,67,83,55,84,65,74,37,68,61,68
2602,71,45,65,75,70,71,77,58,81,62,73,80,72,60,33,50
11885,65,63,65,62,53,68,65,65,57,70,55,61,60,66,61,61
15423,47,56,58,56,57,65,51,63,58,57,58,71,61,23,24,30
7807,69,72,30,37,45,85,83,63,57,66,74,57,47,57,60,51
13041,24,19,18,17,14,44,48,28,44,65,49,60,15,23,13,42
16247,53,54,18,19,14,57,62,51,63,56,54,69,60,48,53,26
4761,77,75,28,35,24,91,90,72,33,93,85,49,46,72,50,43
3916,67,63,20,21,22,33,41,52,92,30,45,33,76,85,77,46
16104,22,16,15,20,16,36,48,21,61,54,32,54,18,22,14,14
10784,66,57,49,59,38,69,61,44,54,68,63,52,60,49,49,59
16932,30,24,47,52,50,71,67,57,80,51,50,75,49,35,21,24
5607,64,66,67,64,66,86,85,69,59,76,78,74,58,70,33,54
7290,66,64,59,57,67,64,60,61,67,71,70,72,63,74,57,56
7879,61,51,63,68,63,67,73,75,74,60,57,80,61,52,27,35
14858,60,63,17,19,15,69,68,50,62,64,66,58,52,60,55,45
14358,53,52,58,61,52,78,75,65,61,71,76,77,54,28,35,37
2678,69,68,19,13,24,77,78,65,80,65,68,77,70,78,74,40
5771,67,72,36,35,34,77,81,59,57,78,82,51,47,44,60,49
9057,60,60,29,33,21,70,72,61,71,74,71,74,55,75,63,67
8141,70,69,19,31,34,83,78,68,39,90,82,54,53,65,60,59
8705,64,61,22,24,26,70,65,61,62,67,67,57,61,62,68,44
1637,72,71,70,72,74,72,71,81,84,68,65,82,74,78,42,45
9950,70,66,12,16,18,71,79,57,40,78,73,62,57,55,63,34
14147,65,63,55,59,35,76,77,66,66,78,61,50,47,58,39,46
12187,71,65,62,62,50,55,53,48,61,69,68,66,43,55,53,58
11533,34,27,64,63,64,58,56,62,81,43,57,73,69,21,15,14
7503,18,11,15,10,13,30,32,36,80,30,27,67,12,20,12,13
11707,64,63,17,17,13,76,75,60,57,58,67,66,58,63,64,48
99,81,82,76,82,82,83,89,93,79,79,79,79,72,78,57,59
178,69,57,81,80,83,68,72,73,86,59,58,86,79,64,37,23
12941,66,54,53,67,46,77,74,60,72,63,68,70,59,36,24,27
15208,48,45,12,13,23,66,71,55,71,69,56,71,56,58,60,30
8242,70,68,57,56,62,69,66,62,57,62,69,58,38,68,62,31
6327,57,60,26,36,32,71,73,61,77,55,61,72,68,73,69,49
9664,55,56,64,63,63,55,66,73,65,76,52,57,58,61,40,58
15039,50,47,60,57,57,73,71,63,65,66,56,66,46,53,42,51
1954,84,82,24,28,34,69,66,68,62,72,69,52,61,81,62,82
16195,49,49,49,55,49,33,33,59,92,32,31,33,66,56,35,20
9077,65,64,21,19,15,69,73,58,67,68,75,71,65,68,67,41
1677,75,67,76,71,75,63,68,80,66,58,59,70,62,64,55,44
14937,62,64,57,50,55,72,73,65,55,81,68,58,45,44,41,37
16175,51,49,53,56,56,66,68,70,68,60,58,56,51,28,25,29
16162,60,62,24,40,25,72,73,60,43,76,70,47,43,51,42,37
6171,69,59,71,68,70,59,58,61,59,80,67,60,59,65,47,72
12764,48,15,14,13,15,53,53,50,64,43,55,48,23,28,13,24
11226,60,60,59,57,57,93,93,73,61,69,80,59,53,56,34,60
5130,56,58,70,68,68,66,70,64,75,65,66,73,73,53,37,35
11954,60,68,15,13,19,84,75,60,53,78,71,73,52,63,56,35
10593,65,63,61,62,63,68,74,79,75,62,72,59,53,58,48,46
15747,57,55,55,63,55,63,56,51,65,67,58,63,52,56,36,44
12180,66,71,61,62,55,73,72,76,64,68,66,72,49,42,32,36
11271,60,61,65,65,52,83,80,64,56,74,64,60,56,66,36,30
5153,51,31,68,68,71,64,68,70,80,49,50,84,66,59,20,35
5320,70,71,35,30,46,83,82,82,68,76,74,82,66,77,67,37
4396,73,72,12,15,48,86,82,82,58,83,83,57,62,67,67,73
699,70,68,80,72,72,62,55,68,88,63,65,92,79,83,62,80
3944,74,69,55,46,68,61,67,77,59,70,58,55,49,80,73,71
5329,73,71,25,24,49,68,75,68,70,72,74,76,63,71,65,62
16848,46,46,16,18,11,55,57,50,48,70,57,61,58,52,59,30
13359,59,52,26,19,20,71,67,57,84,42,56,61,70,54,62,24
14061,57,59,64,65,55,60,56,57,55,65,50,59,44,44,44,50
6119,63,59,21,18,35,69,72,60,72,57,69,81,70,68,71,49
10843,51,37,64,55,66,61,62,61,71,51,55,71,73,42,20,28
10264,70,70,14,13,12,79,77,63,62,73,80,63,43,67,58,60
1211,23,25,32,31,35,55,50,43,78,47,71,69,45,34,22,30
4910,50,48,74,71,72,66,68,77,65,59,55,71,72,49,28,31
4783,65,58,20,22,20,70,69,66,66,65,65,84,73,69,74,39
14605,46,57,30,28,36,67,66,59,49,60,63,61,62,59,61,41
12362,63,63,18,19,20,67,68,79,57,74,72,62,57,61,59,57
8228,55,44,68,65,67,53,55,68,70,71,43,79,69,58,38,46
4524,66,72,40,23,24,73,78,68,68,59,68,75,63,74,68,49
8413,64,63,61,59,66,69,67,80,71,65,69,68,63,70,54,50
3586,73,76,52,54,57,68,67,72,57,74,78,33,47,67,59,67
12451,42,18,63,62,59,32,33,71,91,32,32,50,66,67,11,64
6371,64,61,67,66,68,58,56,80,81,67,55,73,67,68,47,59
1022,77,79,25,39,42,87,82,72,57,74,79,65,67,77,76,73
12206,65,56,16,15,14,82,77,76,59,67,70,84,62,58,67,30
4307,67,62,64,66,70,68,65,60,71,59,61,74,71,26,60,30
12133,62,61,58,59,55,66,70,72,67,70,61,55,54,73,51,62
10252,64,61,64,66,63,71,64,72,70,63,67,57,52,29,44,40
244,23,15,13,24,23,44,34,33,66,49,45,64,24,22,23,11
1001,80,74,53,57,64,65,69,62,57,76,76,65,48,72,54,77
13487,68,56,55,54,55,69,67,61,39,85,83,72,54,65,40,43
14414,66,63,50,50,50,73,75,71,57,73,78,71,49,58,57,42
6643,63,67,20,16,14,69,75,69,70,58,74,75,74,67,64,29
13751,22,18,17,15,20,49,45,38,65,43,59,68,14,20,13,18
17417,56,53,19,38,39,57,61,32,47,66,64,58,36,52,36,48
14310,38,30,56,57,55,66,69,70,71,61,62,70,64,43,21,28
8664,60,65,72,74,45,81,82,64,44,75,73,52,51,49,44,46
1977,44,30,80,76,80,34,34,34,88,32,29,55,78,70,20,23
16564,48,52,27,25,30,72,73,76,47,62,71,58,36,52,48,38
12522,64,55,49,48,55,51,52,65,73,60,40,72,59,70,54,51
17574,47,43,36,46,43,61,55,47,56,68,54,55,46,41,29,33
5984,60,58,29,31,13,64,67,72,76,63,67,71,66,77,73,45
13067,61,60,22,28,26,78,79,71,70,68,80,63,54,57,64,48
5272,72,66,58,68,68,65,69,78,75,74,76,70,68,70,57,59
10977,67,69,39,41,49,90,85,65,42,91,90,51,56,57,60,29
3866,24,12,9,13,28,25,29,22,72,37,19,67,9,15,11,20
12947,17,20,21,14,27,47,40,30,59,55,30,52,12,20,19,12
11004,60,53,77,62,58,66,67,89,64,74,62,51,55,57,35,37
10404,65,54,51,71,67,64,54,86,73,63,56,82,63,66,45,64
2199,77,77,55,54,55,79,78,78,68,76,72,58,49,65,61,56
3091,67,61,74,79,67,67,67,78,74,62,68,75,67,83,47,33
7165,71,54,61,62,71,59,54,75,70,63,68,69,65,46,36,60
7429,16,18,13,15,28,45,41,31,71,56,59,53,15,17,16,20
14561,55,59,49,61,54,64,66,61,55,65,55,62,52,35,26,41
6702,68,72,59,57,68,79,73,83,77,91,84,72,56,58,49,51
9568,62,60,64,63,64,72,69,72,69,68,70,73,60,62,40,70
2032,72,78,70,78,69,84,85,77,76,61,75,62,65,38,30,25
3392,73,62,58,65,73,57,58,78,67,65,61,71,57,58,52,50
10729,71,64,48,43,32,70,68,71,37,59,68,38,29,50,36,37
437,84,80,18,20,18,79,79,69,76,56,74,76,73,87,81,82
10618,64,64,20,27,40,67,69,60,58,70,81,57,39,63,64,72
12739,68,67,19,21,25,86,88,70,61,69,79,61,45,57,57,36
4344,76,70,71,70,73,83,77,79,64,70,68,71,67,56,46,46
3289,72,70,17,18,22,76,80,75,62,70,70,68,62,77,70,69
1889,75,75,71,70,73,77,78,80,69,77,78,70,71,83,68,73
13185,65,60,26,26,28,83,74,60,66,80,58,81,56,65,61,41
5849,65,58,72,60,58,51,64,91,83,57,58,52,55,59,26,57
11272,16,18,16,13,20,37,42,34,76,30,33,52,13,22,19,20
12701,64,57,52,56,60,72,72,67,57,65,60,63,57,60,50,44
3447,43,27,75,65,68,30,32,33,93,30,32,31,79,57,30,36
1398,68,62,76,80,76,69,73,74,78,66,66,74,68,70,22,37
2612,66,60,69,77,65,71,62,75,79,62,67,76,72,79,42,48
13358,67,70,24,32,22,74,77,49,64,63,67,53,38,65,60,49
15505,56,55,24,24,20,88,83,51,41,81,73,45,40,54,50,51
6536,52,50,65,65,67,54,72,65,74,56,61,80,71,66,51,30
16063,62,60,18,30,22,65,64,56,55,56,58,45,37,73,54,42
16495,41,32,52,61,57,64,57,61,58,64,77,72,50,33,21,21
15112,64,61,51,45,45,61,62,56,40,88,73,50,45,52,39,39
15174,56,63,36,34,26,64,68,59,56,65,65,51,45,59,62,49
17465,21,20,20,21,25,41,47,26,69,50,36,52,13,18,14,19
5856,68,73,19,23,16,84,73,82,64,58,79,65,59,66,75,58
16006,37,21,51,52,52,62,68,63,58,52,42,71,57,42,20,24
2582,75,77,21,26,31,82,81,82,62,68,86,57,63,73,75,56
2372,61,61,75,77,74,76,78,79,79,75,69,77,68,71,45,38
930,76,78,71,74,73,83,85,83,76,72,77,84,64,83,49,42
13889,64,59,33,32,35,72,70,70,33,82,65,45,46,55,55,48
6454,72,73,46,57,56,68,69,57,61,68,74,57,39,64,49,57
10099,64,63,65,64,64,77,78,66,66,75,57,65,60,33,20,33
1365,73,64,64,67,78,54,56,79,77,52,55,78,59,83,44,81
3265,72,75,15,17,16,82,81,62,63,72,73,67,58,65,78,38
6960,68,70,52,58,62,62,70,90,70,81,75,62,55,66,70,60
9715,62,62,61,64,60,76,75,69,76,61,71,64,58,68,48,30
183,20,23,14,13,25,59,60,28,61,32,50,72,10,65,14,13
6456,69,68,22,20,38,76,78,34,55,75,81,78,58,74,64,71
2719,70,68,29,28,32,84,82,60,49,84,83,55,48,70,56,74
5507,65,66,37,34,28,50,50,63,76,65,61,82,75,71,77,58
17061,52,54,23,27,24,67,73,47,44,55,62,31,35,46,36,38
12382,67,68,34,36,32,67,72,50,58,82,79,56,54,59,57,55
13202,51,34,61,62,63,60,62,46,72,45,53,71,64,42,27,29
7497,67,57,65,71,68,63,55,67,69,63,62,68,65,74,41,65
15691,41,60,46,60,59,66,62,57,47,72,50,55,50,29,33,34
16954,41,44,49,53,52,55,62,71,63,62,52,70,47,27,25,23
12173,54,48,69,60,54,65,55,33,64,67,33,54,69,48,39,39
10400,66,55,59,62,63,65,57,83,71,60,67,65,52,69,42,65
3951,69,67,68,73,62,73,74,78,73,58,68,73,68,74,48,37
7341,63,60,18,16,30,59,61,48,80,53,54,60,70,75,66,55
2758,58,48,72,73,68,48,49,67,85,46,50,68,75,61,22,33
5027,67,61,22,28,42,66,71,77,75,71,67,73,70,76,72,62
7385,71,69,68,69,54,66,69,87,72,79,74,78,55,65,43,53
6681,19,14,20,15,10,24,32,22,63,24,22,51,12,16,12,19
10939,66,61,65,58,55,54,55,77,73,60,53,73,70,70,39,31
16968,36,49,45,51,52,67,65,75,56,75,56,60,42,22,20,26
5595,70,65,53,55,60,78,68,64,70,71,70,56,49,62,57,55
9649,66,64,44,56,61,64,67,72,60,66,68,63,58,68,59,49
8147,63,67,59,62,57,88,90,83,73,87,81,90,56,55,44,62
2805,68,52,71,73,74,74,70,56,73,66,62,72,71,38,24,22
16240,55,54,46,67,46,58,58,48,37,77,53,63,51,52,36,47
6163,53,27,70,70,61,72,68,66,73,68,72,80,75,47,24,32
14675,58,53,18,20,15,65,63,58,58,64,57,63,64,61,60,40
7343,65,59,64,64,62,66,72,88,80,69,72,73,58,49,54,34
5471,70,68,26,22,27,77,77,71,57,84,83,91,70,70,69,48
3301,70,60,70,70,71,73,67,78,71,85,72,69,58,61,41,47
9780,60,67,27,28,44,77,73,70,63,67,75,65,56,58,62,32
17247,47,47,18,19,16,59,59,52,60,52,55,64,53,49,52,32
5747,64,62,29,21,26,65,66,66,78,42,68,66,70,82,67,64
9882,52,32,64,58,65,49,39,63,73,54,52,63,65,38,25,40
15168,56,42,51,57,49,60,54,55,72,52,56,66,62,35,22,20
12748,66,61,50,48,62,62,60,66,62,60,58,72,44,54,49,30
10498,61,63,42,41,33,68,67,67,63,67,66,74,65,69,60,65
5193,73,71,46,49,26,78,76,73,63,75,72,70,63,73,65,59
4291,20,15,23,13,17,30,35,41,79,65,27,51,21,19,14,13
1760,81,82,18,18,37,92,82,65,52,72,82,48,61,73,77,64
13064,19,17,13,9,22,50,55,43,46,35,27,63,18,35,13,14
13835,63,62,51,56,46,67,67,71,70,61,59,70,38,66,62,72
4044,57,48,58,72,59,88,90,91,67,68,68,54,59,65,27,34
9982,65,67,46,39,34,69,74,63,49,77,76,53,41,69,59,59
11709,61,63,17,21,18,55,53,53,76,47,52,68,66,60,66,31
17063,35,23,51,57,53,62,58,61,54,59,44,69,44,40,19,23
1092,75,76,74,78,76,81,75,81,68,78,85,61,52,65,50,64
2510,61,52,73,71,75,63,53,53,79,68,64,81,74,69,21,44
9396,70,68,27,34,29,40,35,74,90,38,45,34,69,65,65,39
9939,64,68,22,20,24,88,85,75,63,75,75,66,39,65,63,34
8316,70,67,68,60,72,64,65,70,72,66,66,54,60,62,59,54
9937,47,39,63,56,63,64,66,71,86,46,74,73,72,67,36,31
15838,18,16,11,16,18,48,42,21,53,41,29,51,12,14,14,10
1271,78,76,53,57,42,86,88,92,60,77,82,65,43,70,60,60
332,81,77,77,73,78,76,78,92,69,64,70,88,80,79,72,57
5296,56,68,71,70,60,83,80,80,58,78,79,72,59,66,40,41
4520,75,72,63,68,73,75,73,63,59,70,74,46,34,68,62,47
13829,60,62,15,10,48,57,57,68,57,76,72,55,17,70,59,69
6366,71,69,52,52,47,72,73,64,71,78,72,73,46,83,68,74
16464,18,18,20,19,20,29,28,30,55,33,30,63,18,16,15,13
3748,67,62,66,72,71,51,54,77,83,70,59,65,69,67,59,46
14342,61,55,19,14,16,84,78,52,41,74,79,73,47,56,56,33
14036,64,65,28,57,59,73,68,57,46,92,86,49,50,62,46,43
8756,69,66,48,58,56,72,75,74,66,70,63,57,52,48,48,38
13394,48,42,65,59,62,66,62,67,68,62,66,66,63,46,26,28
16695,23,15,11,20,20,40,47,43,65,55,30,58,17,20,15,14
4820,64,63,62,66,61,67,69,69,65,67,69,62,53,74,58,74
11367,66,70,45,37,45,91,88,62,45,75,85,50,38,72,53,44
6250,70,70,28,44,40,80,81,78,58,71,73,51,40,63,66,66
2036,61,62,12,12,31,81,78,61,78,67,69,71,70,81,74,53
16684,56,58,21,29,19,78,83,37,55,65,81,53,42,40,55,31
11945,61,55,64,64,59,66,69,64,71,54,49,65,55,44,19,27
10494,45,42,64,62,63,51,52,73,73,52,34,82,67,25,30,19
13001,15,20,15,13,18,41,53,26,59,50,52,62,15,23,12,17
1737,73,68,75,77,72,58,70,75,74,67,66,71,68,52,47,49
11274,63,66,65,60,55,67,78,92,66,76,75,72,33,25,24,34
17570,37,38,38,44,48,56,58,58,48,55,52,58,41,39,17,20
848,80,78,68,65,76,78,77,93,64,91,87,66,58,78,67,84
7767,70,71,17,22,26,75,72,56,32,78,82,44,42,46,54,61
6349,67,64,13,13,22,72,74,72,65,73,74,70,68,69,69,53
10763,64,66,38,52,25,67,65,53,58,63,72,52,47,68,61,64
15820,60,53,34,35,38,61,60,58,63,66,63,51,48,54,45,41
2608,21,8,8,9,34,41,42,31,81,45,32,61,9,21,9,23
16676,56,53,46,39,45,64,63,52,44,76,66,64,50,52,34,39
7926,63,58,68,64,56,87,85,78,84,43,51,42,70,27,22,32
4362,71,71,15,16,27,79,80,72,64,71,80,72,60,69,75,40
5654,70,73,19,20,36,79,80,68,70,67,77,58,51,70,68,32
4898,65,56,72,70,65,79,82,69,74,55,59,80,66,47,33,41
1381,75,71,73,71,82,70,68,80,75,76,73,73,44,70,48,43
341,79,75,71,82,80,69,76,88,79,71,69,77,75,87,70,55
1646,74,78,25,26,19,90,86,78,45,81,90,59,45,75,72,77
14769,63,60,49,41,22,75,78,60,57,58,65,41,48,60,60,40
14436,61,65,25,30,20,68,75,65,74,57,76,45,43,66,57,34
8258,65,65,69,68,55,74,70,80,58,80,73,71,51,60,48,33
7156,49,21,71,67,65,59,58,60,83,48,51,73,68,28,20,20
8139,59,53,67,66,65,56,67,66,74,59,60,62,65,49,36,58
1663,75,41,76,72,75,74,69,65,74,54,51,68,70,58,23,27
11986,63,60,14,19,31,64,61,76,66,70,68,60,55,60,59,43
753,75,73,74,77,73,88,84,92,55,92,88,92,60,69,27,60
2317,17,14,14,13,16,38,49,30,57,50,48,56,13,11,12,16
1067,76,71,74,75,79,79,75,86,78,83,75,91,59,77,58,52
10166,22,16,14,12,12,25,29,35,67,33,31,69,14,27,19,13
13483,60,56,64,57,58,69,68,71,67,66,55,63,56,59,32,42
15084,43,27,54,62,56,62,57,52,58,53,49,68,53,40,19,31
16575,50,51,12,17,12,59,58,54,67,62,52,67,55,55,57,28
11393,66,58,52,52,64,54,32,66,68,72,59,43,56,58,39,49
3130,56,45,73,72,71,67,50,59,82,56,63,82,71,67,34,64
9629,58,45,55,67,67,61,55,30,76,59,58,90,65,71,34,65
5982,66,65,65,65,68,80,80,88,61,79,74,70,56,78,54,47
10961,55,50,67,63,63,82,81,66,65,79,68,62,46,42,28,40
7184,67,59,63,59,72,63,56,61,49,71,70,49,49,58,49,70
14514,60,38,59,56,50,67,69,74,61,71,57,62,62,42,25,33
9119,61,56,23,25,29,74,75,62,85,66,68,90,61,66,63,47
5075,57,48,67,68,65,47,55,60,90,39,37,48,70,49,24,24
6610,71,72,26,22,27,90,89,59,74,69,87,72,54,62,57,42
16818,10,5,9,14,6,17,24,16,44,38,32,49,12,26,7,11
8929,69,70,16,18,15,69,65,59,59,76,67,58,50,63,62,48
7856,23,16,12,17,22,31,28,28,33,32,52,41,16,15,15,18
5850,62,58,70,75,70,68,73,71,74,64,71,79,68,50,49,40
14938,16,19,16,25,11,42,41,31,53,56,32,51,18,24,21,16
16653,59,48,42,49,47,84,81,70,54,76,55,56,47,51,31,33
1557,23,13,12,12,23,47,41,25,60,60,65,79,13,23,15,12
10581,58,60,55,61,58,82,84,90,60,70,69,72,51,51,42,48
9623,64,67,33,29,36,89,91,55,64,72,81,71,56,65,62,54
8672,67,62,25,26,21,62,65,71,61,73,76,70,65,68,61,62
344,84,85,59,64,70,79,85,87,70,80,82,82,74,77,76,70
2183,75,75,69,69,70,82,87,82,71,75,82,70,58,70,61,54
891,70,56,80,77,75,63,65,75,79,56,61,76,78,67,38,34
860,39,23,15,14,25,65,55,42,58,57,65,81,16,24,13,13
15604,50,58,56,65,55,69,57,56,47,70,58,64,51,29,32,36
2185,72,69,73,71,74,90,85,76,71,77,81,59,53,68,48,65
7918,20,11,13,11,21,55,48,22,74,48,30,64,17,16,13,14
13106,61,62,28,18,24,80,77,75,70,54,69,58,61,61,58,29
7167,58,60,64,66,64,76,82,81,76,69,74,85,61,67,41,37
6483,57,49,70,67,68,32,31,32,77,47,52,48,72,26,26,51
13423,53,63,65,69,56,66,49,62,71,66,57,58,51,31,32,39
11819,68,69,12,10,13,78,73,38,50,88,81,61,58,49,64,61
11389,23,11,13,15,16,34,37,28,57,38,40,54,11,17,13,16
12209,64,68,28,37,17,88,80,60,52,78,80,70,34,56,55,32
16606,29,39,50,60,52,52,57,62,71,52,46,71,49,34,21,23
3764,70,72,58,71,64,83,86,88,74,73,82,85,59,74,59,57
3705,52,30,69,71,74,66,68,82,81,60,56,60,74,59,26,32
3321,22,23,15,20,14,27,26,25,67,33,34,43,15,22,13,15
17192,33,25,50,61,52,61,62,59,56,64,32,70,45,43,22,31
2096,24,19,20,19,24,45,50,38,77,49,44,75,14,46,12,13
638,73,73,73,72,83,79,72,81,75,62,73,71,61,68,56,67
1205,60,39,76,79,73,68,63,74,86,50,49,84,72,39,29,34
15391,45,54,56,60,56,70,71,71,57,65,71,57,43,34,23,30
1178,65,53,74,76,81,43,48,76,85,54,53,70,72,76,54,77
15682,52,56,49,56,48,55,63,65,58,65,54,54,58,50,52,47
16191,23,17,17,19,23,41,40,35,41,63,34,52,14,23,12,15
12277,61,59,38,36,34,62,63,64,77,64,59,63,63,72,64,51
589,58,54,84,80,82,75,77,68,77,79,73,81,76,52,25,17
4945,70,72,19,20,27,79,79,74,70,66,67,65,56,73,71,41
15947,53,56,15,13,19,74,69,53,47,76,63,58,52,55,60,32
13942,54,56,18,24,24,63,65,62,71,44,55,65,67,62,60,28
16535,50,51,37,41,36,70,71,68,50,75,49,64,42,53,44,50
16712,52,52,16,21,17,70,71,60,40,70,58,65,49,53,58,30
6088,67,59,61,59,67,51,52,80,74,32,51,57,55,59,49,56
10549,61,54,69,65,67,78,77,67,61,84,77,80,48,65,40,37
5454,70,59,72,70,76,55,56,85,75,64,58,63,58,73,45,66
13372,48,36,66,60,58,60,64,60,63,60,48,68,60,57,37,42
12730,58,51,64,63,60,55,57,63,76,82,64,67,59,47,46,33
7779,66,69,63,71,51,84,82,80,58,76,83,57,57,71,59,39
16771,52,51,35,51,29,65,67,34,58,66,58,53,47,56,43,42
1081,79,78,45,32,32,79,69,69,54,86,88,59,54,70,67,74
17212,29,39,46,57,49,56,58,61,60,61,44,70,45,35,25,21
2683,72,68,17,25,32,68,69,69,74,56,64,72,69,76,74,63
12101,65,63,16,15,12,75,75,53,45,68,60,72,63,66,65,42
9230,66,63,62,63,63,76,75,83,57,70,76,69,62,59,61,34
431,87,83,28,30,46,69,75,69,68,56,70,34,58,86,78,84
14508,58,57,21,16,45,60,63,56,60,64,63,59,57,67,59,70
10116,67,64,55,65,59,65,66,74,72,55,57,59,64,63,54,44
108,70,60,85,84,85,63,67,69,81,61,65,82,83,62,48,52
15577,55,56,54,50,52,53,55,47,69,46,54,68,53,35,15,18
3547,73,72,23,48,28,74,76,75,72,70,75,80,68,72,74,58
10571,66,65,65,63,64,74,71,82,70,54,51,61,61,63,38,61
13981,59,59,53,52,52,65,61,63,60,67,60,60,56,59,36,45
1218,52,44,75,76,75,55,58,62,81,49,49,88,76,43,51,50
10290,19,19,11,14,19,51,46,32,42,52,47,65,15,25,20,11
12235,15,15,16,13,23,45,46,38,45,59,39,59,15,21,20,18
17567,33,40,41,46,44,59,58,59,43,60,52,45,39,23,17,28
14430,19,12,12,12,19,42,48,35,79,33,35,52,19,17,16,18
15930,42,46,49,55,57,77,72,73,50,69,63,63,38,22,24,30
12309,42,35,55,60,56,43,34,53,90,42,51,50,69,27,20,27
5596,71,69,66,56,70,85,80,80,46,87,79,78,34,76,54,58
16212,58,55,50,52,51,84,83,81,72,62,60,64,55,57,48,37
7026,69,71,22,20,38,82,72,59,53,76,85,71,47,70,54,70
4924,64,51,72,71,68,74,71,66,67,65,67,68,68,66,28,37
17378,45,41,15,17,23,54,59,57,56,61,47,68,51,46,50,20
1583,58,60,72,71,77,67,54,83,86,53,59,80,72,70,48,44
1113,79,77,66,80,73,78,78,85,64,79,85,72,60,73,51,54
7631,69,63,18,21,12,66,67,59,74,78,54,64,64,66,65,57
1929,73,64,72,80,78,56,67,71,78,42,55,40,71,57,45,47
14540,45,29,59,60,62,31,30,56,65,50,52,65,60,39,43,18
13878,62,51,35,52,60,74,64,77,74,63,46,77,54,71,32,49
1679,74,69,71,69,71,79,85,81,68,72,83,55,67,67,59,30
5422,69,64,36,35,36,76,77,75,79,74,72,93,70,70,69,43
11037,60,66,30,22,21,72,65,63,70,70,63,86,71,63,67,48
12844,67,69,51,54,60,73,68,63,47,73,72,48,61,68,65,47
17506,48,52,34,40,30,67,72,52,47,68,59,50,36,50,39,37
15664,44,53,61,63,47,72,71,72,71,65,64,75,52,26,27,42
12506,67,68,16,24,32,75,55,58,59,59,83,57,43,58,65,48
15544,58,55,53,61,49,60,58,72,62,69,52,64,51,54,32,41
303,82,82,38,42,63,85,90,73,66,78,83,59,55,75,75,70
8357,68,66,61,64,69,78,73,66,73,78,75,80,73,73,59,57
5097,52,34,67,65,71,63,66,73,82,46,45,80,74,39,23,23
9444,68,57,60,60,62,80,79,81,75,73,72,48,50,74,35,51
1631,78,80,21,54,66,90,88,70,66,83,88,62,45,75,67,47
1259,74,66,21,36,34,73,79,75,73,49,73,85,81,76,75,31
2526,70,69,78,80,70,78,77,70,60,74,80,73,65,72,60,56
12786,43,60,60,71,67,73,75,65,62,75,59,61,47,32,36,37
10499,66,62,28,29,26,71,78,62,65,53,63,61,57,65,67,63
5535,71,69,22,25,39,54,58,33,59,68,59,57,53,71,65,80
16726,16,14,18,14,12,30,34,16,52,38,31,56,12,20,12,17
16085,59,61,31,33,22,65,61,58,56,64,58,48,42,60,56,41
14939,49,54,60,58,55,66,62,58,59,65,51,55,61,34,23,49
13847,49,65,27,18,36,70,72,60,82,71,58,49,55,60,58,21
14836,67,64,27,29,17,77,66,57,31,74,84,63,39,48,49,54
8974,61,60,63,68,61,78,80,73,82,64,51,62,56,67,32,37
16383,26,10,9,13,12,22,23,16,49,48,31,62,12,17,8,14
1034,76,59,64,70,80,69,68,80,71,67,69,69,51,81,59,50
2642,71,69,73,70,68,75,70,72,76,66,76,62,61,67,57,54
12606,61,65,50,49,48,70,77,67,61,58,61,49,42,46,51,49
8276,72,73,28,24,35,86,91,78,63,72,84,74,66,67,63,52
1183,81,76,70,69,73,52,54,70,58,91,77,70,41,51,55,58
