Id,Name,Ball_Control,Dribbling,Marking,Sliding_Tackle,Interceptions,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Freekick_Accuracy
15523,Seitaro Tomisawa,43,26,58,60,53,55,59,56,56,63,43,72,55,30,24,26
6167,Milan Lukač,14,13,12,13,21,42,35,36,73,36,45,72,12,14,14,21
12942,Lloyd Jones,40,32,61,57,65,53,52,32,77,51,36,70,61,44,24,36
7155,Craig Dawson,67,46,70,71,70,66,68,67,74,50,55,81,78,57,49,24
14482,Nicolas Gétaz,64,62,55,54,53,75,72,68,63,61,63,62,47,61,41,45
1437,Jimmy Durmaz,77,81,30,30,22,84,84,73,52,77,83,53,22,82,69,77
14700,Alexandr Maksimenko,16,14,6,12,6,35,41,23,58,38,24,51,11,21,6,13
15646,Daisuke Sakata,63,62,20,22,32,42,44,62,69,70,73,70,55,62,55,41
6699,Iván Rossi,64,62,76,78,57,71,74,71,72,68,67,57,39,58,42,41
12919,Jeremías Ledesma,11,15,13,12,20,49,42,37,60,50,40,59,15,22,13,13
4953,Lisandro Magallán,58,58,69,67,67,53,64,71,77,51,59,88,73,50,35,36
12371,Reggie Lambe,59,64,35,40,51,79,81,62,72,78,73,59,31,58,54,55
13879,Jamie McGuire,55,50,53,62,62,54,52,76,68,80,78,82,61,59,41,52
10946,Sanz,70,56,49,61,63,54,57,58,52,72,67,60,49,60,28,35
7065,Jordan Cousins,69,63,45,55,57,77,80,83,65,78,80,86,44,68,49,29
17409,Sigurd Tafjord,31,30,52,52,48,54,64,56,54,67,46,63,45,37,17,23
16889,Jacob Buus,49,45,50,55,49,67,68,60,45,74,56,67,38,37,27,32
14029,Sebastian Diaz,57,53,50,56,56,65,65,59,71,69,62,61,52,54,41,41
2915,Kristoffer Nordfeldt,24,14,13,15,23,55,52,33,74,46,58,83,13,19,13,11
3264,Jordan Morris,65,63,25,26,28,84,88,77,77,73,79,78,67,78,72,53
730,Wylan Cyprien,81,80,69,68,79,80,80,85,79,75,82,79,67,82,74,79
12682,Guido Rossetti,11,7,9,11,13,34,31,30,59,44,28,58,13,20,8,13
5875,James Wilson,69,68,16,24,24,79,79,72,67,71,65,64,62,67,70,42
10837,Nobuhiro Kato,13,8,9,12,14,32,28,25,53,47,34,65,15,19,8,11
2302,Rami Gershon,62,47,74,73,69,62,67,75,78,56,58,76,75,64,27,40
7588,Yoon Bo Sang,14,11,18,13,27,32,25,42,56,50,48,64,13,25,15,12
290,Marcelo Brozović,84,81,64,70,72,75,75,83,62,75,75,69,62,78,66,74
4585,Emiliano Papa,66,66,66,65,70,73,74,74,45,75,75,71,65,60,35,60
11647,Jorge De Olivera,20,19,12,11,21,57,56,25,64,31,40,63,10,13,13,10
14640,Dogucan Haspolat,65,57,43,41,44,67,61,47,47,80,77,60,23,52,38,48
6239,Sean Franklin,59,65,67,64,66,79,79,80,73,71,71,76,66,71,50,62
7722,Raúl Gudiño,23,21,14,19,21,45,49,40,75,39,31,51,15,20,17,18
9069,Tarsi,68,62,39,41,72,56,66,63,59,70,73,57,44,53,43,38
15879,Ivan Necevski,16,14,17,18,19,41,48,23,67,34,35,59,18,22,13,12
15065,Robbie McCourt,35,63,62,68,56,66,58,57,40,74,54,61,55,32,34,39
15235,Jérémy Livolant,65,61,51,62,51,67,69,50,59,64,58,58,45,58,42,45
3816,Leandro Greco,73,66,63,63,73,66,65,74,64,66,72,70,62,73,52,70
13030,Hwang Soon Min,57,63,45,44,62,57,79,64,58,79,76,77,56,50,58,52
10682,Steven Hammell,64,59,63,64,63,64,63,77,65,72,70,86,58,59,29,64
13727,Ahmed Al Mubarak,65,61,55,61,58,79,51,74,65,65,77,59,54,46,52,53
14704,Juan Carabalí,25,25,59,64,55,64,63,64,71,58,44,68,62,30,16,29
7831,João Silva,70,62,12,20,11,65,69,69,79,59,59,69,70,66,66,30
15442,Dean Jarvis,49,47,55,54,51,71,70,76,56,64,75,81,49,39,33,39
11214,Jeppe Højbjerg,17,15,18,14,17,46,48,27,65,55,37,55,13,25,14,19
14625,Adam Parkhouse,61,61,55,51,47,85,86,68,60,68,84,47,43,62,56,42
8105,George Saville,64,63,64,68,64,65,66,72,63,65,58,75,67,63,59,51
13399,Mats Köhlert,61,69,23,29,27,76,74,65,42,83,78,64,47,70,63,41
12629,Sebastián Anchoverri,13,13,9,10,12,16,45,16,40,43,56,70,10,25,8,12
3812,Susaeta,76,72,38,36,53,67,66,72,61,62,68,39,42,83,66,81
14285,Mitchell Lund,57,53,59,65,56,63,64,60,63,62,48,70,52,37,35,28
3525,Rafael Martins,71,64,26,15,20,70,73,61,78,74,67,75,66,84,72,65
4099,Fáiner Torijano,51,37,73,67,66,62,66,67,74,58,59,75,77,62,22,35
7235,Mame Ousmane Cissokho,61,63,40,34,44,74,74,67,68,61,65,59,52,36,61,36
12831,Mateo Palacios,55,63,33,45,42,80,82,73,47,74,87,73,48,50,52,66
16904,Marco Ramkilde,50,47,34,28,32,61,55,61,64,55,55,51,56,52,48,38
8277,Han Sang Wun,65,66,23,18,35,72,77,73,74,63,78,70,63,61,55,76
16184,Dillon Barnes,16,13,11,11,16,45,47,25,59,47,32,41,11,17,19,13
4141,Julio Tavares,68,63,13,12,14,68,69,71,86,49,70,56,74,71,73,30
7620,Joni Montiel,70,70,28,39,38,65,59,56,40,70,64,58,45,40,61,38
9679,Dylan Flores,69,65,41,52,28,73,68,69,46,84,47,53,46,74,44,50
6883,Jason Geria,61,60,68,69,63,82,83,78,77,62,66,81,61,48,30,26
8996,Renzo Saravia,53,63,65,65,63,74,75,89,64,65,72,80,52,48,22,36
10799,Carlos González,70,76,30,28,20,68,64,65,48,74,70,45,45,52,60,50
7946,Ashley Fletcher,67,66,16,19,22,75,76,64,77,56,74,73,68,67,66,23
4904,Juan Delgado,73,72,37,24,40,84,82,56,72,77,85,75,55,58,70,35
8700,Hiroaki Okuno,66,65,25,27,15,62,60,56,58,78,56,48,39,45,55,32
15368,Mohammed Al Harthi,54,48,19,16,12,64,77,52,73,58,64,76,59,56,60,31
7737,Chris Bedia,63,70,25,27,32,74,78,62,81,51,71,52,70,61,68,32
17249,Aliou Badji,43,44,18,19,16,49,51,55,69,52,50,60,65,44,51,23
4649,Youssef En-Nesyri,70,71,16,27,31,74,81,37,58,45,61,71,66,67,72,47
8301,Stefan Hierländer,71,69,51,49,50,69,68,73,58,72,73,61,52,65,59,52
42,Arjen Robben,89,91,29,26,39,87,86,68,65,91,89,61,51,86,84,83
2340,Johannes Hopf,23,15,21,18,21,42,47,23,81,30,41,53,20,19,13,19
6686,Paulo Ricardo,48,41,66,78,62,59,72,62,70,52,50,66,65,58,31,38
9987,Julius Biada,65,64,29,36,39,73,69,76,60,75,72,57,51,71,67,71
12848,Adam Örn Arnarson,61,56,61,57,64,68,63,64,72,63,63,65,55,50,46,42
11857,Vladimir Zubarev,60,60,55,66,57,50,61,70,61,68,54,63,54,68,40,40
9464,Oumar Sissoko,22,10,10,12,21,58,49,34,68,38,21,55,19,35,9,13
6690,Kalvin Phillips,65,63,59,65,67,66,70,73,74,70,71,72,58,74,55,69
6916,Aleksandar Aleksandrov,60,41,65,66,66,66,64,65,77,70,44,74,69,49,19,36
12989,Mateusz Cichocki,49,34,58,65,61,61,60,56,70,53,49,71,60,33,24,24
15156,Álex Lázaro,26,27,17,23,15,39,47,25,53,35,54,52,14,36,29,14
10093,Lars Lambooij,65,59,59,65,57,74,61,74,62,65,72,47,55,64,42,45
15995,Sami Al Najai,61,57,37,32,41,65,60,85,62,54,58,58,56,53,58,42
2362,Eloy Room,26,12,19,13,14,46,44,34,65,46,47,70,11,17,16,12
17264,Yamil Silva,52,55,52,54,44,60,62,53,58,55,59,58,53,45,27,37
16096,Jørgen Hatlehol,55,57,54,54,55,67,55,57,60,52,64,67,47,47,49,47
5088,Giorgi Chanturia,80,82,24,22,21,80,75,66,72,62,84,57,39,72,59,67
6102,Franco Arizala,68,72,20,26,40,88,83,55,75,55,76,79,64,71,65,57
2626,Oleksandr Zinchenko,70,77,51,59,68,79,76,59,55,82,80,65,52,59,61,71
3021,Pierre Bengtsson,73,69,70,75,63,77,77,76,65,74,75,76,54,74,45,75
9231,Nathan Byrne,62,66,59,64,57,90,80,76,57,76,75,64,56,56,51,33
15732,Bastian Kurz,57,62,20,21,31,66,55,52,53,75,69,76,52,58,61,40
12545,Amir Abedzadeh,15,7,7,14,14,22,22,21,63,36,44,52,13,14,8,14
163,Olivier Giroud,82,72,26,20,41,60,58,79,88,52,59,82,88,84,84,65
5541,Dean Whitehead,70,64,69,67,70,64,53,52,70,64,60,74,65,72,54,64
11875,Kelvin Osorio,69,62,47,47,43,54,69,60,67,64,71,57,57,43,53,38
8265,Danny Mayor,67,70,15,20,54,80,81,70,61,78,80,63,47,65,64,50
13034,Stefan van der Lei,24,13,19,18,19,44,47,38,59,40,37,58,12,25,19,14
8430,Neal Eardley,64,63,64,65,63,67,76,72,63,68,70,69,59,67,49,67
8408,Eray Birniçan,20,15,14,13,13,52,52,32,71,55,55,59,16,16,12,13
861,Rafinha,77,74,80,82,77,75,69,78,51,83,81,57,50,61,37,58
8377,Matías Sánchez,70,63,69,68,67,70,69,68,62,76,64,51,43,51,47,58
15707,Vashon Neufville,52,56,51,53,50,77,79,67,50,68,76,66,35,39,21,22
6461,Craig Conway,66,72,31,41,38,70,69,78,62,79,78,54,40,61,59,67
3317,Gabriel Castellón,14,18,16,23,25,47,40,34,80,51,47,68,18,22,14,22
8223,Teal Bunbury,67,70,34,32,27,79,79,71,76,56,71,76,60,73,63,58
3308,Dario Rodríguez,76,74,33,34,44,77,78,68,53,76,85,61,49,66,75,60
13415,Fikayo Tomori,38,49,58,61,63,77,75,53,67,57,56,57,62,41,31,40
16384,Foday Nabay,56,45,36,42,38,66,66,65,68,75,64,63,41,60,31,38
2997,Ömer Şişmanoğlu,68,67,11,47,41,74,76,70,74,58,66,80,75,65,74,44
13979,Kaiser,46,36,60,64,59,63,69,61,58,58,67,72,56,47,29,32
8457,Vladislav Kulik,68,72,63,58,63,69,69,76,71,69,77,78,57,69,59,58
11488,Gudmund Taksdal Kongshavn,15,12,13,13,16,23,20,21,51,33,44,48,17,21,11,15
13881,Craig Disley,63,54,54,39,44,67,67,79,68,70,59,75,60,47,44,36
14276,Nathan Dekoké,55,59,60,63,55,59,64,59,70,62,49,68,66,53,29,38
11890,Edardynho Neto,58,54,54,53,65,68,64,66,68,58,74,78,56,58,42,32
4869,Edimilson Fernandes,71,71,54,54,35,77,81,72,67,58,72,60,43,70,68,51
982,Gabriel,82,80,52,59,67,66,59,82,80,68,63,81,77,71,68,73
145,Ander Herrera,85,81,66,68,82,78,68,85,65,84,85,63,60,72,71,65
10903,Joseph Aidoo,44,36,52,63,47,74,79,73,82,63,63,94,66,38,16,28
2674,Bruno Varela,22,19,14,20,17,37,41,44,73,43,37,51,16,19,16,13
949,Silvan Widmer,76,77,72,71,67,79,84,88,78,64,76,82,68,76,58,56
10306,Jordan Archer,24,20,15,14,16,43,42,27,57,40,50,61,16,18,16,13
6558,Keigo Higashi,71,68,41,39,52,65,61,71,68,63,59,61,57,63,65,59
14157,Neviano Neves,65,51,59,61,58,65,55,62,65,48,53,61,48,50,35,42
6537,Eric Ocansey,73,76,23,26,27,83,81,67,47,82,85,75,38,77,53,42
10985,Tocantins,68,63,19,22,21,73,74,69,59,67,69,66,56,57,67,50
16210,Patrick Lacey,55,56,48,50,48,72,68,68,57,70,67,62,49,53,46,40
2709,Jefferson Cuero,72,73,17,35,50,92,93,81,59,75,86,69,65,75,66,29
4136,Aaron Olanare,73,74,19,26,18,80,75,73,83,73,71,72,69,76,70,49
1481,Albin Ekdal,80,76,54,64,70,55,54,78,75,57,66,66,60,72,60,70
6315,Jérôme Le Moigne,74,59,50,45,67,49,34,91,75,53,60,57,67,65,57,69
2230,Sadio Diallo,75,76,44,32,49,74,76,71,74,60,74,71,68,75,69,76
10795,Miguel Ángel,54,41,59,67,61,69,67,68,55,71,51,63,48,22,27,27
11304,Sean Kavanagh,61,60,62,63,52,78,73,69,45,73,82,81,54,51,38,41
15716,Goran Jozinović,44,60,56,59,50,64,66,56,56,65,58,56,55,28,20,40
7000,Jeremy Dudziak,72,70,66,65,58,79,77,71,51,81,84,76,47,57,51,62
11053,Mouaad Madri,68,69,18,14,17,72,70,51,52,72,81,71,47,59,62,39
6849,Juan Daniel Roa,69,68,63,67,65,76,74,92,70,77,71,84,56,55,30,30
8715,Luciano Perdomo,65,56,64,72,76,60,62,78,52,78,79,71,53,47,32,38
11297,Carlinhos,73,71,40,35,40,77,76,63,74,73,74,67,60,58,44,49
17491,Andy Fisher,19,7,7,14,9,32,18,49,61,41,38,60,13,26,5,11
16408,Mattias Kaït,55,54,43,52,24,66,65,60,63,63,61,59,46,47,42,42
15203,Yuto Koizumi,17,9,6,14,8,23,32,42,61,21,28,35,14,24,5,10
10586,Peter Hartley,51,37,64,60,64,65,48,73,72,57,56,65,68,39,28,26
8984,Cristian Villanueva,65,67,72,70,63,67,55,55,72,63,56,82,62,27,29,29
1331,Mauricio Pereyra,78,74,65,55,69,76,70,73,58,82,84,53,49,70,70,73
7815,Jonathan Gradit,62,57,65,66,64,71,68,80,75,67,61,81,52,39,19,28
6528,Maximiliano Sigales,63,61,20,22,25,65,64,59,73,67,60,64,69,75,75,57
8034,Khaled Al Ghamdi,66,65,65,62,62,83,84,70,77,77,86,62,59,28,27,34
8692,Shun Nagasawa,66,64,25,23,11,51,52,56,84,32,58,33,67,64,71,42
14442,Steven Hewitt,60,58,53,56,45,68,68,78,49,71,72,70,53,60,42,54
3735,Sebastian Boenisch,60,59,67,71,67,64,74,72,85,50,33,63,71,84,32,60
11323,Fredrik Torsteinbø,64,63,42,48,42,72,63,73,56,66,76,70,44,63,58,57
2296,Mathieu Peybernès,60,44,78,69,78,51,61,75,76,48,44,70,70,36,19,25
14208,Peter Wilson,57,57,13,13,17,84,81,62,64,69,75,59,51,54,60,33
171,Asmir Begović,24,16,13,12,21,52,58,36,80,41,53,38,12,28,12,15
15160,Omar Abdulaziz Al Sunain,47,53,56,53,51,89,90,64,55,86,71,66,41,22,28,28
12498,Ryan Lowe,60,54,28,23,36,49,53,67,71,72,71,74,60,63,65,45
15830,William Cuesta,25,17,14,16,23,44,49,38,73,22,38,52,14,20,16,14
12876,Tyler Walker,60,62,19,12,26,80,85,52,42,73,85,57,59,60,66,33
13935,Jang Seong Jae,60,58,35,32,32,62,57,80,54,76,56,64,46,60,60,60
6169,Fanol Përdedaj,66,64,66,68,69,81,66,90,71,76,77,76,56,58,43,51
3908,Giorgi Aburjania,71,71,61,62,73,61,66,66,70,64,56,63,56,59,53,58
3092,Roland Lamah,71,71,50,55,59,86,92,80,75,70,91,90,51,66,58,69
15076,Jeffre Vargas,43,46,45,58,58,72,67,67,54,64,54,49,41,22,27,32
3516,Frederik Sørensen,67,65,77,76,76,52,67,69,84,37,51,66,77,67,18,26
409,Emil Forsberg,82,82,23,17,43,79,72,76,63,84,86,53,45,72,71,71
9055,Niels De Schutter,62,54,66,67,67,57,55,73,74,58,58,69,57,36,23,45
1810,Filip Đuričić,81,81,24,43,38,78,77,64,61,78,78,73,50,67,64,69
15602,Daniel Arzani,62,61,34,35,23,72,75,53,29,62,68,36,23,43,44,40
7106,Christian Gartner,68,66,59,64,63,68,64,72,64,74,72,59,54,70,41,58
4568,Daniel Montenegro,74,73,25,37,45,59,53,31,57,73,62,69,59,74,63,75
3839,Merter Yüce,76,64,70,66,75,47,52,71,82,40,48,42,69,64,40,44
7878,Cristiano Lombardi,72,74,22,23,27,79,79,55,62,66,78,60,56,66,60,34
2522,Alexander Tettey,69,66,69,70,78,69,76,85,78,74,76,73,65,85,62,59
169,Łukasz Piszczek,76,74,79,83,81,75,80,79,79,67,67,76,74,77,65,47
8442,José Semedo,64,52,64,63,67,53,53,72,78,65,57,62,56,46,35,37
8822,Alioun Fall,57,61,62,67,54,85,84,65,68,81,77,59,52,81,46,58
13591,Alexander Nübel,20,18,20,13,20,49,46,39,70,58,34,61,13,18,18,20
8198,Mathieu Gorgelin,14,20,12,17,17,50,50,30,72,46,40,61,11,18,13,13
3580,Diego Contento,71,70,73,74,70,72,73,71,64,70,68,65,66,69,29,40
7170,Edu Ramos,70,52,53,61,66,64,67,72,65,73,72,55,34,66,46,53
13498,Christian Jakobsen,60,64,29,31,24,73,75,59,81,63,61,62,48,61,60,45
15325,Emmanuel Sonupe,56,62,45,50,45,73,63,57,50,55,64,57,60,61,41,48
3377,Francisco Meza,59,39,72,73,78,67,69,63,72,62,60,70,71,35,31,40
14657,Jan Bekkema,18,6,7,13,10,27,22,25,63,38,29,43,13,17,9,12
1458,Maurício,81,77,76,74,70,77,72,76,68,69,74,83,66,76,65,78
4008,Jérôme Prior,22,18,21,12,25,48,55,30,78,51,35,61,14,20,17,16
2457,Oswaldo Vizcarrondo,40,26,74,72,79,26,27,59,83,32,24,65,74,58,43,32
10742,Othman El Kabir,66,72,25,32,17,79,70,66,43,69,77,40,33,58,59,31
16970,Nico Cotton,56,60,21,24,22,78,73,45,37,85,56,46,32,59,55,38
6377,Modou Sougou,69,68,29,35,40,81,86,77,67,67,79,68,61,72,67,64
1065,Diego Reyes,77,75,79,81,79,67,68,68,69,55,68,70,80,49,45,36
12655,Riley McGree,66,65,57,52,58,77,78,64,50,71,70,51,44,50,50,43
3646,Francesco Renzetti,66,70,68,67,67,78,85,90,67,84,75,75,52,65,50,67
2713,Guillermo Celis,68,67,76,65,57,73,75,85,75,72,75,72,67,57,52,31
1082,Gustavo Bou,77,76,19,21,39,76,75,82,76,74,67,77,74,80,78,71
6725,Joseph Minala,70,69,49,59,61,67,63,72,74,59,59,71,60,68,57,52
2236,Lucas Piazon,77,74,25,47,32,73,72,76,51,64,74,44,53,73,72,76
17552,Dan Sweeney,55,52,46,43,51,62,56,47,65,47,59,48,48,39,39,31
15053,Esneyder Mena,58,61,29,22,21,65,68,54,40,75,59,40,35,52,48,30
5824,Wout Droste,64,63,69,67,68,76,74,78,63,67,69,87,67,38,24,31
4650,Matthijs de Ligt,69,58,66,64,72,70,66,61,78,44,68,72,68,64,24,31
7717,Nicolás Sánchez,62,63,45,47,36,79,75,81,56,79,80,55,46,61,55,64
17544,Louis Wardle,45,43,42,43,52,58,55,55,49,74,51,55,45,25,24,26
15079,Daniil Bolshunov,60,55,43,52,43,65,60,64,50,69,56,55,53,66,38,39
2172,Florian Niederlechner,69,72,27,28,36,73,77,79,81,59,68,65,67,81,75,44
5778,Abdul Ajagun,71,68,17,18,17,83,81,77,41,85,84,65,58,72,66,33
1553,Gelson Fernandes,69,68,74,70,79,69,69,92,75,66,67,70,63,67,51,55
1188,Stefan Kießling,70,67,26,41,44,55,63,77,81,45,47,80,86,79,78,49
17145,Kaan Kairinen,55,53,38,39,30,68,68,66,57,67,59,51,41,58,40,52
6071,Facundo Quignon,67,61,64,74,66,68,68,77,68,64,63,59,59,59,48,44
13152,Graham Cummins,53,54,30,26,46,74,72,84,75,67,70,83,68,60,60,35
4784,Granell,71,67,52,54,62,66,67,74,63,78,73,66,45,73,68,76
882,Ashley Young,79,79,51,61,62,83,78,69,56,77,84,57,51,75,69,72
8795,Fitim Azemi,64,64,39,41,51,77,80,71,66,70,70,81,62,68,65,49
3491,Jean-Christophe Bahebeck,72,76,23,23,34,77,79,65,68,66,78,66,68,76,70,74
14913,Lucas Acosta,15,14,19,21,25,42,49,31,69,51,36,56,19,25,17,19
11207,Francesco Forte,64,67,17,12,20,60,63,55,72,64,58,69,63,62,68,29
8160,Alejandro Rodríguez,66,62,25,24,33,79,76,73,57,73,80,80,66,69,67,40
12686,Hiroyuki Komoto,54,38,62,60,59,56,59,62,73,63,51,67,60,51,27,38
3142,Jason Shackell,61,58,74,72,72,60,60,76,82,49,56,74,73,61,32,21
10691,Lorenco Šimić,46,36,62,70,62,60,63,60,79,48,42,65,61,47,26,37
5116,Steven Skrzybski,67,72,19,21,25,85,85,78,45,83,84,80,55,71,68,58
12182,Manuel Bravo,55,40,65,61,57,76,81,81,61,77,79,58,55,47,37,61
17331,Nelson Atiagli,37,54,48,57,49,63,61,58,45,76,50,57,47,29,27,28
11283,Patrick Möschl,64,68,32,26,25,84,85,50,56,78,79,73,49,47,52,42
16224,Conor Powell,54,51,53,52,53,55,55,79,57,62,67,60,49,59,38,44
5069,Sammy Ameobi,72,76,29,19,42,77,85,66,70,55,73,33,60,67,67,62
12714,Antoine Rabillard,66,63,14,20,17,55,56,55,52,74,58,68,68,55,72,41
483,Kiko Casilla,20,12,12,11,20,32,49,43,79,58,43,69,13,24,14,25
13387,Bruno Miranda,60,57,17,18,16,81,85,55,50,51,85,60,56,64,66,33
5704,Kasey Palmer,73,74,50,49,31,72,75,54,60,69,63,55,58,74,63,65
723,Morales,77,85,43,45,58,90,88,78,54,67,81,62,54,74,75,71
12470,Joel Byrom,63,54,47,48,46,52,55,73,71,59,58,72,46,63,52,65
12877,Kim Sang Won,56,53,65,57,51,77,77,68,53,79,75,63,51,45,52,38
7802,Tommy Thompson,73,71,44,24,50,77,72,67,43,71,82,55,52,62,60,53
5691,Xavier,71,73,23,34,25,80,83,60,63,62,64,50,48,69,65,42
12203,Zakarie Labidi,70,68,44,42,52,74,74,67,55,79,80,61,31,54,47,57
7638,Dersan Dinis,68,71,55,60,51,76,80,63,75,45,58,69,69,55,52,50
9164,Franck Boli,62,67,12,17,14,78,77,65,79,80,70,71,66,69,66,37
2111,Thulani Hlatshwayo,29,31,80,75,71,43,52,50,84,33,49,65,75,51,21,32
9239,Dimitri Bisoli,66,58,46,41,64,68,73,74,72,75,56,69,45,62,59,47
7538,Eirick Cabaco,68,48,70,68,51,68,64,60,70,49,56,68,76,52,30,27
11686,Emmanuel Latte Lath,68,68,31,29,25,69,69,61,52,66,64,45,58,65,67,49
8817,Angelo Fulgini,67,69,62,63,66,72,75,74,68,64,74,59,65,53,45,64
14892,Otis Khan,65,63,25,26,32,67,70,63,57,62,65,44,38,60,58,53
12083,Kwame Bonsu,65,63,49,55,58,72,70,70,68,73,71,57,57,64,50,49
13425,Shunsuke Motegi,58,57,27,26,17,75,78,56,45,88,81,76,31,49,51,38
10268,Bae Il Hwan,62,59,31,25,35,87,82,60,72,66,78,68,40,66,60,47
9868,Grégoire Amiot,40,38,65,64,62,52,52,52,74,50,41,59,63,37,21,35
9160,Connor Lade,61,61,63,64,67,78,77,75,49,73,74,66,48,49,36,48
4655,Sergey Chernik,15,11,7,12,6,22,17,25,67,35,32,73,10,17,5,13
2067,Jailson Caeiro,71,73,72,73,71,77,71,82,62,77,72,71,71,55,51,49
14609,Ishan Pandita,60,55,12,17,12,64,62,65,65,55,60,67,53,53,61,53
11451,Dean Parrett,65,62,43,45,44,67,70,73,60,76,74,70,48,65,56,64
15057,Connor Maloney,52,53,54,55,58,71,73,74,60,85,62,68,51,58,32,38
2088,François Kamano,73,80,33,29,24,90,88,62,61,78,79,52,49,74,74,55
3666,Tamás Kádár,66,58,69,69,70,67,73,87,79,63,56,71,68,39,34,38
9337,Michel García,69,63,64,55,67,72,68,70,65,79,65,42,60,63,50,53
539,Rafa,80,84,23,31,43,91,92,68,30,85,91,65,56,71,65,56
12027,Fernando Lazcano,59,59,64,67,56,70,71,54,61,75,66,57,42,64,55,55
2072,Francisco Geraldes,76,78,36,42,29,78,76,67,44,76,86,57,47,64,55,54
54,Diego Costa,83,79,28,34,40,76,78,85,91,52,58,64,82,84,89,59
10865,Javi Galán,64,65,28,33,18,80,77,64,51,78,75,62,42,59,60,55
17147,Abdullah Saeed,42,62,10,19,19,63,49,61,71,79,59,63,42,56,53,30
17004,Nathan Boyle,52,50,20,13,13,68,64,57,42,61,58,54,54,48,55,29
7038,Xavi Molina,62,55,62,63,67,66,67,79,70,64,71,81,78,58,40,42
0,Cristiano Ronaldo,93,92,22,23,29,91,92,92,80,63,90,95,85,92,93,76
8028,Mekeil Williams,64,56,65,68,61,65,71,69,80,59,49,72,66,41,27,29
523,Phil Jagielka,62,49,81,81,81,60,64,74,83,64,51,83,79,69,30,31
1007,Tonny Vilhena,80,77,60,69,70,79,70,85,75,84,78,78,60,80,62,68
8478,Chris Maguire,65,67,33,27,41,75,74,71,73,83,82,72,57,72,66,72
6293,Harmeet Singh,69,66,49,53,62,60,53,76,74,70,68,65,63,77,55,60
16307,Alexandre Ramalingom,44,51,11,14,17,53,52,53,47,72,55,61,64,51,63,30
14632,Nils Rütten,61,59,56,60,53,68,55,54,59,67,68,64,50,57,34,40
11846,Hirotaka Mita,58,55,64,63,66,66,66,46,44,78,61,60,61,49,50,62
15197,Joaquín Torres,58,62,27,32,41,71,72,63,58,66,72,68,42,55,40,42
9821,Emílio Trevões,64,77,21,22,23,88,91,51,57,81,78,47,56,62,65,43
12472,Danny Grainger,52,60,59,61,63,54,71,83,61,52,71,63,61,69,45,74
12211,Ben Davies,58,48,67,59,56,73,67,72,66,61,62,70,60,42,36,40
16351,Rikiya Uehara,56,58,21,24,20,78,82,51,51,77,58,52,33,51,43,23
16808,Yeo Bong Hun,56,50,52,48,42,64,66,60,56,70,60,62,44,49,42,40
2899,Jonathan Estrada,75,72,44,55,59,68,64,60,71,67,70,66,55,72,60,77
6798,Jack Payne,68,69,17,16,20,80,78,69,35,94,91,81,37,67,62,51
17183,George Howard,53,52,18,21,25,73,72,46,59,58,65,43,37,53,54,33
4194,Sebastián Sosa,17,20,16,11,22,40,42,38,71,50,60,65,14,22,10,16
10845,Harold Mosquera,63,68,11,18,16,77,76,63,60,68,77,66,46,49,64,42
16796,Maurice Brunner,57,54,29,36,51,63,62,53,59,59,57,66,47,51,43,47
774,Mathew Ryan,24,13,16,17,20,44,45,34,64,50,51,65,14,35,11,12
6199,Chris Tierney,66,60,69,64,66,65,66,74,70,68,62,70,61,77,50,75
14489,Mark Byrne,58,49,52,53,54,79,80,81,71,82,82,85,49,60,45,57
13521,Alex De John,29,26,62,63,60,51,57,65,74,61,58,75,55,34,25,30
5679,Jerry Ortiz,68,70,32,39,45,77,74,72,71,73,73,73,56,73,49,69
13169,Danny Philliskirk,62,61,36,18,43,79,75,81,61,74,72,71,57,63,63,51
16270,Habib Maïga,52,56,52,53,50,66,68,58,63,55,53,65,56,45,38,32
7876,Esteban Flores,56,64,70,58,65,73,81,75,75,61,75,69,47,36,28,43
11931,Josef Kvída,40,44,67,65,55,68,64,34,83,32,39,68,63,46,20,31
17111,Andrew Eleftheriou,48,50,48,50,49,69,70,53,50,62,58,60,40,40,33,39
2147,Jean-Philippe Gbamin,74,72,73,70,76,72,75,79,75,67,73,76,65,60,38,29
184,Juanfran,79,77,83,80,78,78,87,89,74,62,75,68,55,68,54,59
3059,Ignacio Scocco,76,77,22,27,33,78,77,67,64,79,75,70,51,79,71,73
2581,Konstantinos Laifis,68,68,72,73,73,65,69,75,71,57,62,67,75,74,56,59
5779,Felipe Nicolás Avenatti,70,61,12,13,16,58,66,67,92,33,34,80,74,70,67,30
2908,Kike,75,71,15,17,34,65,73,67,78,55,64,73,76,77,74,46
9531,Matt Done,63,66,35,37,51,80,79,79,66,76,81,65,47,63,64,56
11564,Gary Deegan,57,56,57,62,59,72,74,84,81,73,62,70,61,70,50,47
8440,Servando,55,38,63,67,57,68,67,80,70,54,65,86,77,71,36,52
5470,Jone Samuelsen,69,68,61,61,64,68,64,91,67,77,77,70,63,71,60,63
11427,Andrew Tutte,62,60,57,52,60,66,67,55,69,71,50,64,51,65,62,60
12435,Alfie Potter,61,64,34,34,31,84,80,74,59,86,85,73,49,51,50,52
7361,Jonathan Vila,63,44,64,65,71,55,61,64,74,54,54,61,63,60,44,45
